token,Scene Name,Image Filename,Steering Angle
cd9964f8c3d34383b16e9c2997de1ed0,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657108262404.jpg,-0.4833842272904617
9ab95de13c2d432ebb678ebb5da1ac5e,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657108762404.jpg,-0.4083350694547024
4a61e56dd1ee4c159cc595b52aa2a254,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657109262404.jpg,-0.242528790515241
8c0372d87281421aba897bec0084d0da,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657109762404.jpg,-0.1465356816555529
ebce5a3b3484446580028d6538e69a81,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657110162404.jpg,-0.0994117918517092
12e1aa58e9d04068a33f37b896b901a3,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657110612404.jpg,-0.3559751918948725
407969e29bf741f184bf8405af03588e,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657111112404.jpg,-0.5933399701660997
f4163d8adea94bcf892e005d5d2937a8,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657111612404.jpg,-0.3088513020910288
e122a34ec57c4edf8311b40c3f85f863,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657112112404.jpg,-0.3105966313430215
8366b5125ac945f3b93153cfa39f1677,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657112612404.jpg,-0.1290823891356096
6b7487db4612438db7d446e2832a9e2e,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657113112404.jpg,-0.1168650843716525
0307afa1ec7e48ce90295acabf8cb6dd,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657113612404.jpg,-0.0418159265358931
3d9b4a27209e4624b491f48144be21d6,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657114112404.jpg,-0.0435612557878859
73eb876167f4419a9a6ec1a601abdcaf,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657114612404.jpg,-0.3455032163829081
348c8122f47349429a6cd694dcac86e6,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657115112404.jpg,-0.6701344572538518
7ae00681137b40f5bd7bef3823a82ee2,scene-0757,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657115612404.jpg,-0.9179712110370514
c1676a2feac74eee8aa38ca3901787d6,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448744412460.jpg,-0.0558505360638153
d6b0de49811b4d1b86a0933719c0c44a,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448745012460.jpg,-0.0558505360638153
6d5d0e60cbf4429d8b6cfa055924e5ca,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448745512460.jpg,0.0191986217719439
a51146d2b181450292623ec03ade9f03,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448746012460.jpg,0.0261799387799149
092051710b7b4d9294e98dcb3f0f7be1,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448746512460.jpg,0.0279252680319156
feaef544d11646ed806b53d9e1f39cd9,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448747012460.jpg,0.03839724354388
dca2cc206bb34bc197ae8ebdaed22f35,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448747512460.jpg,0.0418879020478654
fe42b85d7f7a4107b650ffa993a4fbff,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448748012460.jpg,0.0663225115757877
fe2a163b8948451b95fa48e21e1988ce,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448748512460.jpg,-0.0017453292519927
3a7aa284dd9d485d8effc20db8cda140,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448749012460.jpg,0.0157079632679505
f218a2b4fa6941f7ac3798adc72126e8,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448749512460.jpg,0.0261799387799149
17723c0411434e48875a93de4db0ecba,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448750012460.jpg,0.0279252680319156
7fd597745c26471ab336b3dd41a5f6dc,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448750512460.jpg,-0.0139626340159498
19f02e3faab4412988f28d419e1727fa,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448751012460.jpg,0.0401425727958727
312cd4d3bef1476a9211d3dab50dd0b7,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448751512460.jpg,0.0750491578357593
4aaaf68b9f9f45968a4e862eb03e17ea,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448752012460.jpg,0.0506145483078371
639a4120779f44bb9cf41be3e8612e36,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448752512460.jpg,0.0226892802759294
b2f333255d574bebb6f170beaab6a824,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448753012460.jpg,-0.0226892802759215
0106a9b8e65f4ad1867b44591aeed8b0,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448753512460.jpg,0.0
4786b3c0d0a24c8b86b0676d32dd5919,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448754012460.jpg,-0.0174532925199432
4ee219c4638949de9d994bc792fd0a69,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448754512460.jpg,0.0087266462599716
ac9af15d1aba4f5786877dde9f0b1c93,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448755012460.jpg,0.0157079632679505
61d47d1198184bfdaa6777e9448d825d,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448755512460.jpg,0.0366519142918872
f1fd429830e3437db4ba03ba851f0015,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448756012460.jpg,0.0453785605518589
7df1288fed8a403b8e7a35112b392d7c,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448756512460.jpg,0.0244346095279222
264c5f3a04744d53a72fd07c1bb6a724,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448757012460.jpg,-0.019198621771936
bc0040070bcc4233a057bb293f5f6444,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448757512460.jpg,-0.0279252680319076
269ccf1fe399403c914e1f649d2a8ca2,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448758012460.jpg,-0.0244346095279142
59b32981037042eda1fed3c1026fbaba,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448758512460.jpg,-0.0139626340159498
1dba6570f0774b5cb87de6694bb338c0,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448759012460.jpg,-0.0087266462599716
3e7ed5cf0b4541e4a0e1b109dfea89cf,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448759512460.jpg,-0.0087266462599716
be1494c7762c43ca88010f366997a586,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448760012460.jpg,-0.0087266462599716
b422bd971acf483592e367c2c5057a60,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448760512460.jpg,0.0226892802759294
fa51f1910942494cbe396640010fea64,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448761012460.jpg,0.0226892802759294
26e594c412e84bdda76e344933fe305a,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448761512460.jpg,0.0296705972839083
78e778e7e6c84dc59c0436a4d6ff5032,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448762012460.jpg,-0.0087266462599716
9966278ad296494598a9e5fba07926e0,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448762512460.jpg,0.0069813170079789
225aa2795d63442ebc496cd0c49d3bdb,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448763012460.jpg,-0.0034906585039854
de9432d4fc7a4e5a985e2bc628eb614c,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448763512460.jpg,-0.0034906585039854
63c24b51feb94f14bec29022dae4975d,scene-0796,samples/CAM_FRONT/n015-2018-10-02-10-50-40+0800__CAM_FRONT__1538448764012460.jpg,-0.0139626340159498
a5afebb0aa5e4d7c95665788ce51ec58,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984236912460.jpg,-0.5253441048502916
5b7cb170eee6468aa1fdbd3abcf63c5a,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984237412460.jpg,-0.4433136300065534
d8251bbc2105497ab8ec80827d4429aa,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984237912460.jpg,-0.445058959258554
048a45dd2cf54aa5808d8ccc85731d44,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984238412460.jpg,-0.6632251157578453
6ff9723a60bf4e14b328b3b19f04dc32,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984243412460.jpg,-0.975639051864824
06be0e3b665c44fa8d17d9f4770bdf9c,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984243912460.jpg,-0.1570796326794896
9150678870764c1b87a649a25939c61b,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984244412460.jpg,-0.0261799387799149
8573a885a7cb41d185c05029eeb9a54e,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984244912460.jpg,0.0523598775598298
55c258972acb4300a3a6077a531ab050,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984245412460.jpg,0.122173047639603
44237858a539457da65822bfcf58c414,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984245912460.jpg,-0.0994837673636736
8cd36e9531fb4eba8e6ac1d666c4641c,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984246412460.jpg,-0.1431169986635318
7bebe3c9be714f02837f8617c56df122,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984246912460.jpg,-0.0872664625997164
4b894442c95141f9affd731d9da7b43c,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984247412460.jpg,-0.0628318530717942
e00dc15130dc44e796687baadd076ae4,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984247912460.jpg,-0.0523598775598298
e63b83b436a0479db7362338cdfab118,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984248412460.jpg,-0.0331612557878859
c567f9b8e9f34817acdc9c49d791c557,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984248912460.jpg,0.0279252680319156
8e352d4a6c6f40c8ad4f10a3d2c3f158,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984249412460.jpg,0.3089232776030011
841dd6709e9b4d7c9d6bf888f1fe6d7e,scene-0916,samples/CAM_FRONT/n015-2018-10-08-15-36-50+0800__CAM_FRONT__1538984249912460.jpg,0.8499753457212432
a63038dfb41843eb8a14485d90c2fa35,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800369912460.jpg,0.8098327729253705
7220a2aaebf347cda4efedc88dcae96e,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800370412460.jpg,0.2565634000431712
4cd162f9083b47d0acd83129a6539c01,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800370912460.jpg,0.0733038285837666
c0f7a7d51fbe46f9be8ca098da06b7fb,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800371412460.jpg,0.0610865238198015
1ddf7a48af3d43be8763f154974f09ce,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800371912471.jpg,0.0541052068118305
3be9d2705879419f8f3afc08949dca57,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800372362460.jpg,0.0174532925199432
ed2e7d24f2ad41abb3d37cd9a0ca8e89,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800372912460.jpg,0.0052359877559861
ca6000b81f2b4b598502b1e93e334a1d,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800373412460.jpg,0.0017453292520006
385d542a35384181bc1e69cfd2df0664,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800373912460.jpg,-0.0034906585039854
8c8755ebb0bf4c519416323acad6cea1,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800374412460.jpg,0.0017453292520006
384e26fb47f94faea344766bb26f987a,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800374912460.jpg,0.0052359877559861
7f49d07afdf64212a4eea699cb5ab17c,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800375412460.jpg,0.012217304763965
2e96e4ef43624c3d9ae8fd5526444fa8,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800375912460.jpg,0.0139626340159578
7f87e737dad642d9aff78a7fe12ce194,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800376412496.jpg,-0.0296705972839004
37bed8d646cd4f0f8eac519794dd8bd7,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800376912460.jpg,-0.0034906585039854
6d1d793b68b24165be5755a54054c82a,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800377412460.jpg,-0.0017453292519927
083240c8c70b44e4ac6fc7f267b1518f,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800377862460.jpg,-0.0122173047639571
db0173c29e1e43d1b5535f48e541efdf,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800378362460.jpg,0.0034906585039934
d148d50ba9be44bcb2105d8da47425b4,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800378862460.jpg,0.0052359877559861
f2d48fe35d5646659dc339e1d36886f9,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800379362460.jpg,0.0488692190558444
a32166aff42946d39455fcbe502a321a,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800379862460.jpg,0.0680678408277804
7ca3502caf394d6d9c0a80b822b3ff48,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800380362460.jpg,0.0645771823237949
5b77f438091b4d00a74d333ef2fe9033,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800380912460.jpg,0.1047197551196597
29796060110c4163b07f06eff4af0753,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800381412460.jpg,0.1047197551196597
7bf1cef0e253474e847ee4c2eb955901,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800381862460.jpg,0.1047197551196597
e10f8dcb73e646af840d9955a70a63d5,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800382362460.jpg,0.0785398163397448
17a9388ec4b04e028b4d07af2cc3a45c,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800382862460.jpg,0.076794487087752
1fc26189c2524ef396e5ce6cc210c1cd,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800383362460.jpg,0.0506145483078371
92594549844e4f7da7a0e73e92945b2b,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800383862460.jpg,0.0506145483078371
1923316323b44b86b3389178fb026db6,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384362460.jpg,0.0488692190558444
05e993bd780241aabaa30dd2a0473286,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800384912460.jpg,0.0226892802759294
64134c75d5f547fdb4a6862b192f06cd,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385412460.jpg,-0.0122173047639571
c69f16f8568a4479ab2f200c802309d9,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800385912460.jpg,-0.0261799387799149
a401b5ee030547ab8678a563f13b4731,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386362460.jpg,-0.064577182323787
cc0342fe162348dc9445493aab4b463e,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800386862460.jpg,-0.064577182323787
6a9eb66eaac44de69c19d24b9d76e598,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.jpg,-0.0715584993317659
ee9b3f38dadd40588f43ba590c4751b9,scene-1077,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387862460.jpg,-0.0401425727958648
e6b0b282aa174a978272dc2d0a89d560,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg,-0.2042035224833333
f77ef1c17cbf432587d705c88ce76b3b,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848412460.jpg,-0.2024581932313406
77fc24547ab34182a945eecb825b6576,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848912460.jpg,-0.2042035224833333
648fe1aeca944fb793b334cb6ee01854,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800849412460.jpg,-0.2024581932313406
1e0d1b76ea134c7db0592c4510f5e737,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800849912460.jpg,-0.2042035224833333
fb61d590dd1143ccb12ea56fbe9d9d07,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800850412460.jpg,-0.1797689129554111
3b594831ff7f4e27a9889c7b7d0d8e92,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800850912460.jpg,-0.1553343034274889
8178cfbc864e4cb0b6e35746b32bed9f,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851412460.jpg,0.0139626340159578
07c29094cb6144aa889c16c52f762d79,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851912460.jpg,0.1064650843716604
a43568a562a043f38af0ec0b71520af7,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852412460.jpg,0.9459684545809314
056becbc0d5a46da8d59eebddedb47bb,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800856412460.jpg,0.6300638599699593
3b594af1b130490989536590345c9dc9,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800856912460.jpg,0.3176499238629727
acf9fcbeb1e346b98640f694f15460e8,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800857412460.jpg,0.3769911184307815
0e837c21890a4515874247ceb3dbf5c3,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800857862460.jpg,0.2460914245312068
f5f955d2d7594fb4b18ef615b421c98e,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800858362460.jpg,0.1431169986635397
6cb024831cce4b6e8acf85afb7cece6e,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800858862460.jpg,0.1134464013796314
273c930b3f384bd58b2bbae02fe81d1e,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800859412460.jpg,0.0925024503557026
a84f43c4ef52461d940a6c7d0768b86f,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800859912460.jpg,-0.0017453292519927
8d7dcd1533704f5882a5afcb65509ed5,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800860412460.jpg,0.0087266462599716
f90292e4cdf647e1a8842baabdaafcec,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800860912460.jpg,0.0
98fa81992fb04e799c329eca220e7164,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800861412460.jpg,0.0017453292520006
49dfd2f2fef447cc9b8dec3e17c1c919,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800861912460.jpg,0.0052359877559861
c18d3bcc9297454ba52112c079cb756e,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800862412460.jpg,0.0087266462599716
9cc9718713c14974b5e3094e1c4eae1c,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800862912460.jpg,0.0139626340159578
a5c0ec90615e42818962e4e002de0cef,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800863412460.jpg,0.0157079632679505
3f2ddc9476eb475b8c46f777f508cedb,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800863912460.jpg,0.0157079632679505
27749aa3de2545219186c61d4d415e1c,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800864412460.jpg,0.0157079632679505
daae21dc94b74898a7362922e8792415,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800864912460.jpg,0.0157079632679505
042f582eb2bb4231910918ba85f390d3,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800865412815.jpg,-0.0244346095279142
fe40762a54e1414da73de751877ad576,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800865912460.jpg,0.0034906585039934
0ee7e7691e3e4bd88d43150073906a4f,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800866412467.jpg,0.0244346095279222
b085cc54b9c6437db176033620d00529,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800866912460.jpg,0.0244346095279222
4e1d1031fe9f45f981a2f598365fc645,scene-1094,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800867412460.jpg,0.0314159265359011
